book,lex,sp,vs,vt,ctyp,ptyp,gloss
sam,חזק,verb,hif,wayq,,VP,be strong
sam,ב,prep,,,,PP,in
sam,כנפ,subs,,,,,wing
sam,מעיל,subs,,,,,coat
sam,ו,conj,,,Way0,CP,and
sam,קרע,verb,nif,wayq,,VP,tear
sam,ו,conj,,,WayX,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,אל,prep,,,,PP,to
sam,שׁמואל,nmpr,,,,PrNP,Samuel
sam,קרע,verb,qal,perf,ZQtX,VP,tear
sam,יהוה,nmpr,,,,PrNP,YHWH
sam,את,prep,,,,PP,<object marker>
sam,ממלכות,subs,,,,,kingdom
sam,ישׂראל,nmpr,,,,,Israel
sam,מנ,prep,,,,PP,from
sam,על,prep,,,,,upon
sam,ה,art,,,,NP,the
sam,יומ,subs,,,,,day
sam,ו,conj,,,WQt0,CP,and
sam,נתנ,verb,qal,perf,,VP,give
sam,ל,prep,,,,PP,to
sam,רע,subs,,,,,fellow
sam,ה,art,,,AjCl,CP,the
sam,טוב,adjv,,,,AdjP,good
sam,מנ,prep,,,,PP,from
sam,ו,conj,,,WXYq,CP,and
sam,גמ,advb,,,,NP,even
sam,נצח,subs,,,,,glory
sam,ישׂראל,nmpr,,,,,Israel
sam,לא,nega,,,,NegP,not
sam,שׁקר,verb,piel,impf,,VP,do falsely
sam,ו,conj,,,WxY0,CP,and
sam,לא,nega,,,,NegP,not
sam,נחמ,verb,nif,impf,,VP,"repent, console"
sam,כי,conj,,,NmCl,CP,that
sam,לא,nega,,,,NegP,not
sam,אדמ,subs,,,,NP,"human, mankind"
sam,הוא,prps,,,,PPrP,he
sam,ל,prep,,,InfC,VP,to
sam,נחמ,verb,nif,infc,,,"repent, console"
sam,ו,conj,,,Way0,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,חטא,verb,qal,perf,ZQt0,VP,miss
sam,עתה,advb,,,xIm0,AdvP,now
sam,כבד,verb,piel,impv,,VP,be heavy
sam,נא,intj,,,,InjP,yeah
sam,נגד,subs,,,,PP,counterpart
sam,זקנ,adjv,,,,,old
sam,עמ,subs,,,,,people
sam,ו,conj,,,,,and
sam,נגד,subs,,,,,counterpart
sam,ישׂראל,nmpr,,,,,Israel
sam,ו,conj,,,WIm0,CP,and
sam,שׁוב,verb,qal,impv,,VP,return
sam,עמ,prep,,,,PP,with
sam,ו,conj,,,WQt0,CP,and
sam,חוה,verb,hsht,perf,,VP,bow down
sam,ל,prep,,,,PP,to
sam,יהוה,nmpr,,,,,YHWH
sam,אלהימ,subs,,,,,god(s)
sam,ו,conj,,,WayX,CP,and
sam,שׁוב,verb,qal,wayq,,VP,return
sam,שׁמואל,nmpr,,,,PrNP,Samuel
sam,אחר,subs,,,,PP,after
sam,שׁאול,nmpr,,,,,Saul
sam,ו,conj,,,WayX,CP,and
sam,חוה,verb,hsht,wayq,,VP,bow down
sam,שׁאול,nmpr,,,,PrNP,Saul
sam,ל,prep,,,,PP,to
sam,יהוה,nmpr,,,,,YHWH
sam,ו,conj,,,WayX,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,שׁמואל,nmpr,,,,PrNP,Samuel
sam,נגשׁ,verb,hif,impv,ZIm0,VP,approach
sam,אל,prep,,,,PP,to
sam,את,prep,,,,PP,<object marker>
sam,אגג,nmpr,,,,,Agag
sam,מלכ,subs,,,,,king
sam,עמלק,nmpr,,,,,Amalek
sam,ו,conj,,,WayX,CP,and
sam,הלכ,verb,qal,wayq,,VP,walk
sam,אל,prep,,,,PP,to
sam,אגג,nmpr,,,,PrNP,Agag
sam,מעדנת,subs,,,,AdvP,reluctance
sam,ו,conj,,,WayX,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,אגג,nmpr,,,,PrNP,Agag
sam,אכנ,intj,,,xQtX,InjP,surely
sam,סור,verb,qal,perf,,VP,turn aside
sam,מר,adjv,,,,NP,bitter
sam,ה,art,,,,,the
sam,מות,subs,,,,,death
sam,ו,conj,,,WayX,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,שׁמואל,nmpr,,,,PrNP,Samuel
sam,כ,prep,,,xQtX,CP,as
sam,אשׁר,conj,,,,,<relative>
sam,שׁכל,verb,piel,perf,,VP,be bereaved of children
sam,אשׁה,subs,,,,NP,woman
sam,חרב,subs,,,,NP,dagger
sam,כנ,advb,,,xYqX,AdvP,thus
sam,שׁכל,verb,qal,impf,,VP,be bereaved of children
sam,מנ,prep,,,,PP,from
sam,אשׁה,subs,,,,,woman
sam,אמ,subs,,,,NP,mother
sam,ו,conj,,,WayX,CP,and
sam,שׁספ,verb,piel,wayq,,VP,cut to pieces?
sam,שׁמואל,nmpr,,,,PrNP,Samuel
sam,את,prep,,,,PP,<object marker>
sam,אגג,nmpr,,,,,Agag
sam,ל,prep,,,,PP,to
sam,פנה,subs,,,,,face
sam,יהוה,nmpr,,,,,YHWH
sam,ב,prep,,,,,in
sam,ה,art,,,,,the
sam,גלגל,nmpr,,,,,Gilgal
sam,ו,conj,,,WayX,CP,and
sam,הלכ,verb,qal,wayq,,VP,walk
sam,שׁמואל,nmpr,,,,PrNP,Samuel
sam,ה,art,,,,AdvP,the
sam,רמה,nmpr,,,,,Ramah
sam,ו,conj,,,WXQt,CP,and
sam,שׁאול,nmpr,,,,PrNP,Saul
sam,עלה,verb,qal,perf,,VP,ascend
sam,אל,prep,,,,PP,to
sam,בית,subs,,,,,house
sam,גבעה,subs,,,,,hill
sam,שׁאול,nmpr,,,,,Saul
sam,ו,conj,,,WxQX,CP,and
sam,לא,nega,,,,NegP,not
sam,יספ,verb,qal,perf,,VP,add
sam,שׁמואל,nmpr,,,,PrNP,Samuel
sam,ל,prep,,,InfC,VP,to
sam,ראה,verb,qal,infc,,,see
sam,את,prep,,,,PP,<object marker>
sam,שׁאול,nmpr,,,,,Saul
sam,עד,prep,,,,PP,unto
sam,יומ,subs,,,,,day
sam,מות,subs,,,,,death
sam,כי,conj,,,xQtX,CP,that
sam,אבל,verb,hit,perf,,VP,mourn
sam,שׁמואל,nmpr,,,,PrNP,Samuel
sam,אל,prep,,,,PP,to
sam,שׁאול,nmpr,,,,,Saul
sam,ו,conj,,,Ptcp,CP,and
sam,יהוה,nmpr,,,,PrNP,YHWH
sam,נחמ,verb,nif,ptca,,VP,"repent, console"
sam,כי,conj,,,xQt0,CP,that
sam,מלכ,verb,hif,perf,,VP,be king
sam,את,prep,,,,PP,<object marker>
sam,שׁאול,nmpr,,,,,Saul
sam,על,prep,,,,PP,upon
sam,ישׂראל,nmpr,,,,,Israel
sam,ו,conj,,,WayX,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,יהוה,nmpr,,,,PrNP,YHWH
sam,אל,prep,,,,PP,to
sam,שׁמואל,nmpr,,,,,Samuel
sam,עד,prep,,,Ptcp,PP,unto
sam,מתי,inrg,,,,,when
sam,אתה,prps,,,,PPrP,you
sam,אבל,verb,hit,ptca,,VP,mourn
sam,אל,prep,,,,PP,to
sam,שׁאול,nmpr,,,,,Saul
sam,ו,conj,,,WXQt,CP,and
sam,אני,prps,,,,PPrP,i
sam,מאס,verb,qal,perf,,VP,retract
sam,מנ,prep,,,InfC,VP,from
sam,מלכ,verb,qal,infc,,,be king
sam,על,prep,,,,PP,upon
sam,ישׂראל,nmpr,,,,,Israel
sam,מלא,verb,piel,impv,ZIm0,VP,be full
sam,קרנ,subs,,,,NP,horn
sam,שׁמנ,subs,,,,NP,oil
sam,ו,conj,,,WIm0,CP,and
sam,הלכ,verb,qal,impv,,VP,walk
sam,שׁלח,verb,qal,impf,ZYq0,VP,send
sam,אל,prep,,,,PP,to
sam,ישׁי,nmpr,,,,,Jesse
sam,בית,subs,,,,,house
sam,ה,art,,,,,the
sam,לחמי,adjv,,,,,-lehemite
sam,כי,conj,,,xQt0,CP,that
sam,ראה,verb,qal,perf,,VP,see
sam,ב,prep,,,,PP,in
sam,בנ,subs,,,,,son
sam,ל,prep,,,,PP,to
sam,מלכ,subs,,,,NP,king
sam,ו,conj,,,WayX,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,שׁמואל,nmpr,,,,PrNP,Samuel
sam,איכ,inrg,,,xYq0,InrP,how
sam,הלכ,verb,qal,impf,,VP,walk
sam,ו,conj,,,WQtX,CP,and
sam,שׁמע,verb,qal,perf,,VP,hear
sam,שׁאול,nmpr,,,,PrNP,Saul
sam,ו,conj,,,WQt0,CP,and
sam,הרג,verb,qal,perf,,VP,kill
sam,ו,conj,,,WayX,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,יהוה,nmpr,,,,PrNP,YHWH
sam,עגלה,subs,,,xYq0,NP,cow
sam,בקר,subs,,,,,cattle
sam,לקח,verb,qal,impf,,VP,take
sam,ב,prep,,,,PP,in
sam,יד,subs,,,,,hand
sam,ו,conj,,,WQt0,CP,and
sam,אמר,verb,qal,perf,,VP,say
sam,ל,prep,,,InfC,VP,to
sam,זבח,verb,qal,infc,,,slaughter
sam,ל,prep,,,,PP,to
sam,יהוה,nmpr,,,,,YHWH
sam,בוא,verb,qal,perf,xQt0,VP,come
sam,ו,conj,,,WQt0,CP,and
sam,קרא,verb,qal,perf,,VP,call
sam,ל,prep,,,,PP,to
sam,ישׁי,nmpr,,,,,Jesse
sam,ב,prep,,,,PP,in
sam,ה,art,,,,,the
sam,זבח,subs,,,,,sacrifice
sam,ו,conj,,,WXYq,CP,and
sam,אנכי,prps,,,,PPrP,i
sam,ידע,verb,hif,impf,,VP,know
sam,את,prep,,,xYq0,CP,<object marker>
sam,אשׁר,conj,,,,,<relative>
sam,עשׂה,verb,qal,impf,,VP,make
sam,ו,conj,,,WQt0,CP,and
sam,משׁח,verb,qal,perf,,VP,smear
sam,ל,prep,,,,PP,to
sam,את,prep,,,xYq0,CP,<object marker>
sam,אשׁר,conj,,,,,<relative>
sam,אמר,verb,qal,impf,,VP,say
sam,אל,prep,,,,PP,to
sam,ו,conj,,,WayX,CP,and
sam,עשׂה,verb,qal,wayq,,VP,make
sam,שׁמואל,nmpr,,,,PrNP,Samuel
sam,את,prep,,,xQtX,CP,<object marker>
sam,אשׁר,conj,,,,,<relative>
sam,דבר,verb,piel,perf,,VP,speak
sam,יהוה,nmpr,,,,PrNP,YHWH
sam,ו,conj,,,Way0,CP,and
sam,בוא,verb,qal,wayq,,VP,come
sam,בית לחמ,nmpr,,,,PrNP,Bethlehem
sam,ו,conj,,,WayX,CP,and
sam,חרד,verb,qal,wayq,,VP,tremble
sam,זקנ,adjv,,,,NP,old
sam,ה,art,,,,,the
sam,עיר,subs,,,,,town
sam,ל,prep,,,InfC,VP,to
sam,קרא,verb,qal,infc,,,encounter
sam,ו,conj,,,Way0,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,שׁלומ,subs,,,NmCl,NP,peace
sam,בוא,verb,qal,infc,InfC,VP,come
sam,ו,conj,,,Way0,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,שׁלומ,subs,,,NmCl,NP,peace
sam,ל,prep,,,InfC,VP,to
sam,זבח,verb,qal,infc,,,slaughter
sam,ל,prep,,,,PP,to
sam,יהוה,nmpr,,,,,YHWH
sam,בוא,verb,qal,perf,xQt0,VP,come
sam,קדשׁ,verb,hit,impv,ZIm0,VP,be holy
sam,ו,conj,,,WQt0,CP,and
sam,בוא,verb,qal,perf,,VP,come
sam,את,prep,,,,PP,together with
sam,ב,prep,,,,PP,in
sam,ה,art,,,,,the
sam,זבח,subs,,,,,sacrifice
sam,ו,conj,,,Way0,CP,and
sam,קדשׁ,verb,piel,wayq,,VP,be holy
sam,את,prep,,,,PP,<object marker>
sam,ישׁי,nmpr,,,,,Jesse
sam,ו,conj,,,,,and
sam,את,prep,,,,,<object marker>
sam,בנ,subs,,,,,son
sam,ו,conj,,,Way0,CP,and
sam,קרא,verb,qal,wayq,,VP,call
sam,ל,prep,,,,PP,to
sam,ל,prep,,,,PP,to
sam,ה,art,,,,,the
sam,זבח,subs,,,,,sacrifice
sam,ו,conj,,,Way0,CP,and
sam,היה,verb,qal,wayq,,VP,be
sam,ב,prep,,,InfC,VP,in
sam,בוא,verb,qal,infc,,,come
sam,ו,conj,,,Way0,CP,and
sam,ראה,verb,qal,wayq,,VP,see
sam,את,prep,,,,PP,<object marker>
sam,אליאב,nmpr,,,,,Eliab
sam,ו,conj,,,Way0,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,אכ,advb,,,NmCl,AdvP,only
sam,נגד,subs,,,,PP,counterpart
sam,יהוה,nmpr,,,,,YHWH
sam,משׁיח,subs,,,,NP,anointed
sam,ו,conj,,,WayX,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,יהוה,nmpr,,,,PrNP,YHWH
sam,אל,prep,,,,PP,to
sam,שׁמואל,nmpr,,,,,Samuel
sam,אל,nega,,,xYq0,NegP,not
sam,נבט,verb,hif,impf,,VP,look at
sam,אל,prep,,,,PP,to
sam,מראה,subs,,,,,sight
sam,ו,conj,,,,,and
sam,אל,prep,,,,,to
sam,גבה,adjv,,,,,high
sam,קומה,subs,,,,,height
sam,כי,conj,,,xQt0,CP,that
sam,מאס,verb,qal,perf,,VP,retract
sam,כי,conj,,,NmCl,CP,that
sam,לא,nega,,,,NegP,not
sam,אשׁר,conj,,,xYqX,CP,<relative>
sam,ראה,verb,qal,impf,,VP,see
sam,ה,art,,,,NP,the
sam,אדמ,subs,,,,,"human, mankind"
sam,כי,conj,,,XYqt,CP,that
sam,ה,art,,,,NP,the
sam,אדמ,subs,,,,,"human, mankind"
sam,ראה,verb,qal,impf,,VP,see
sam,ל,prep,,,,PP,to
sam,ה,art,,,,,the
sam,עינ,subs,,,,,eye
sam,ו,conj,,,WXYq,CP,and
sam,יהוה,nmpr,,,,PrNP,YHWH
sam,ראה,verb,qal,impf,,VP,see
sam,ל,prep,,,,PP,to
sam,ה,art,,,,,the
sam,לבב,subs,,,,,heart
sam,ו,conj,,,WayX,CP,and
sam,קרא,verb,qal,wayq,,VP,call
sam,ישׁי,nmpr,,,,PrNP,Jesse
sam,אל,prep,,,,PP,to
sam,אבינדב,nmpr,,,,,Abinadab
sam,ו,conj,,,Way0,CP,and
sam,עבר,verb,hif,wayq,,VP,pass
sam,ל,prep,,,,PP,to
sam,פנה,subs,,,,,face
sam,שׁמואל,nmpr,,,,,Samuel
sam,ו,conj,,,Way0,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,גמ,advb,,,xQtX,PP,even
sam,ב,prep,,,,,in
sam,זה,prde,,,,,this
sam,לא,nega,,,,NegP,not
sam,בחר,verb,qal,perf,,VP,examine
sam,יהוה,nmpr,,,,PrNP,YHWH
sam,ו,conj,,,WayX,CP,and
sam,עבר,verb,hif,wayq,,VP,pass
sam,ישׁי,nmpr,,,,PrNP,Jesse
sam,שׁמה,nmpr,,,,PrNP,Shammah
sam,ו,conj,,,Way0,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,גמ,advb,,,xQtX,PP,even
sam,ב,prep,,,,,in
sam,זה,prde,,,,,this
sam,לא,nega,,,,NegP,not
sam,בחר,verb,qal,perf,,VP,examine
sam,יהוה,nmpr,,,,PrNP,YHWH
sam,ו,conj,,,WayX,CP,and
sam,עבר,verb,hif,wayq,,VP,pass
sam,ישׁי,nmpr,,,,PrNP,Jesse
sam,שׁבע,subs,,,,NP,seven
sam,בנ,subs,,,,,son
sam,ל,prep,,,,PP,to
sam,פנה,subs,,,,,face
sam,שׁמואל,nmpr,,,,,Samuel
sam,ו,conj,,,WayX,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,שׁמואל,nmpr,,,,PrNP,Samuel
sam,אל,prep,,,,PP,to
sam,ישׁי,nmpr,,,,,Jesse
sam,לא,nega,,,xQtX,NegP,not
sam,בחר,verb,qal,perf,,VP,examine
sam,יהוה,nmpr,,,,PrNP,YHWH
sam,ב,prep,,,,PP,in
sam,אלה,prde,,,,,these
sam,ו,conj,,,WayX,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,שׁמואל,nmpr,,,,PrNP,Samuel
sam,אל,prep,,,,PP,to
sam,ישׁי,nmpr,,,,,Jesse
sam,ה,inrg,,,xQtX,InrP,<interrogative>
sam,תממ,verb,qal,perf,,VP,be complete
sam,ה,art,,,,NP,the
sam,נער,subs,,,,,boy
sam,ו,conj,,,Way0,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,עוד,subs,,,xQtX,AdvP,duration
sam,שׁאר,verb,qal,perf,,VP,remain
sam,ה,art,,,,NP,the
sam,קטנ,adjv,,,,,small
sam,ו,conj,,,Ptcp,CP,and
sam,הנה,intj,,,,InjP,behold
sam,רעה,verb,qal,ptca,,VP,pasture
sam,ב,prep,,,,PP,in
sam,ה,art,,,,,the
sam,צאנ,subs,,,,,cattle
sam,ו,conj,,,WayX,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,שׁמואל,nmpr,,,,PrNP,Samuel
sam,אל,prep,,,,PP,to
sam,ישׁי,nmpr,,,,,Jesse
sam,שׁלח,verb,qal,impv,ZIm0,VP,send
sam,ו,conj,,,WIm0,CP,and
sam,לקח,verb,qal,impv,,VP,take
sam,כי,conj,,,xYq0,CP,that
sam,לא,nega,,,,NegP,not
sam,סבב,verb,qal,impf,,VP,turn
sam,עד,prep,,,InfC,VP,unto
sam,בוא,verb,qal,infc,,,come
sam,פה,advb,,,,AdvP,here
sam,ו,conj,,,Way0,CP,and
sam,שׁלח,verb,qal,wayq,,VP,send
sam,ו,conj,,,Way0,CP,and
sam,בוא,verb,hif,wayq,,VP,come
sam,ו,conj,,,AjCl,CP,and
sam,הוא,prps,,,,PPrP,he
sam,אדמני,adjv,,,,AdjP,red
sam,עמ,prep,,,,PP,with
sam,יפה,adjv,,,,,beautiful
sam,עינ,subs,,,,,eye
sam,ו,conj,,,,,and
sam,טוב,adjv,,,,,good
sam,ראי,subs,,,,,looking
sam,ו,conj,,,WayX,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,יהוה,nmpr,,,,PrNP,YHWH
sam,קומ,verb,qal,impv,ZIm0,VP,arise
sam,משׁח,verb,qal,impv,ZIm0,VP,smear
sam,כי,conj,,,NmCl,CP,that
sam,זה,prde,,,,DPrP,this
sam,הוא,prps,,,,PPrP,he
sam,ו,conj,,,WayX,CP,and
sam,לקח,verb,qal,wayq,,VP,take
sam,שׁמואל,nmpr,,,,PrNP,Samuel
sam,את,prep,,,,PP,<object marker>
sam,קרנ,subs,,,,,horn
sam,ה,art,,,,,the
sam,שׁמנ,subs,,,,,oil
sam,ו,conj,,,Way0,CP,and
sam,משׁח,verb,qal,wayq,,VP,smear
sam,את,prep,,,,PP,<object marker>
sam,ב,prep,,,,PP,in
sam,קרב,subs,,,,,interior
sam,אח,subs,,,,,brother
sam,ו,conj,,,WayX,CP,and
sam,צלח,verb,qal,wayq,,VP,be strong
sam,רוח,subs,,,,NP,wind
sam,יהוה,nmpr,,,,,YHWH
sam,אל,prep,,,,PP,to
sam,דוד,nmpr,,,,,David
sam,מנ,prep,,,,PP,from
sam,ה,art,,,,,the
sam,יומ,subs,,,,,day
sam,ה,art,,,,,the
sam,הוא,prps,,,,,he
sam,ו,conj,,,,,and
sam,מעל,subs,,,,,top
sam,ו,conj,,,WayX,CP,and
sam,קומ,verb,qal,wayq,,VP,arise
sam,שׁמואל,nmpr,,,,PrNP,Samuel
sam,ו,conj,,,Way0,CP,and
sam,הלכ,verb,qal,wayq,,VP,walk
sam,ה,art,,,,AdvP,the
sam,רמה,nmpr,,,,,Ramah
sam,ו,conj,,,WXQt,CP,and
sam,רוח,subs,,,,NP,wind
sam,יהוה,nmpr,,,,,YHWH
sam,סור,verb,qal,perf,,VP,turn aside
sam,מנ,prep,,,,PP,from
sam,עמ,prep,,,,,with
sam,שׁאול,nmpr,,,,,Saul
sam,ו,conj,,,WQtX,CP,and
sam,בעת,verb,piel,perf,,VP,terrify
sam,רוח,subs,,,,NP,wind
sam,רע,adjv,,,,,evil
sam,מנ,prep,,,,,from
sam,את,prep,,,,,together with
sam,יהוה,nmpr,,,,,YHWH
sam,ו,conj,,,WayX,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,עבד,subs,,,,NP,servant
sam,שׁאול,nmpr,,,,,Saul
sam,אל,prep,,,,PP,to
sam,הנה,intj,,,Ptcp,InjP,behold
sam,נא,intj,,,,InjP,yeah
sam,רוח,subs,,,,NP,wind
sam,אלהימ,subs,,,,,god(s)
sam,רע,adjv,,,,,evil
sam,בעת,verb,piel,ptca,,VP,terrify
sam,אמר,verb,qal,impf,ZYqX,VP,say
sam,נא,intj,,,,InjP,yeah
sam,אדונ,subs,,,,NP,lord
sam,עבד,subs,,,,NP,servant
sam,ל,prep,,,,,to
sam,פנה,subs,,,,,face
sam,בקשׁ,verb,piel,impf,ZYq0,VP,seek
sam,אישׁ,subs,,,,NP,man
sam,ידע,verb,qal,ptca,Ptcp,VP,know
sam,נגנ,verb,piel,ptca,Ptcp,VP,play harp
sam,ב,prep,,,,PP,in
sam,ה,art,,,,,the
sam,כנור,subs,,,,,cither
sam,ו,conj,,,WQt0,CP,and
sam,היה,verb,qal,perf,,VP,be
sam,ב,prep,,,InfC,VP,in
sam,היה,verb,qal,infc,,,be
sam,על,prep,,,,PP,upon
sam,רוח,subs,,,,NP,wind
sam,אלהימ,subs,,,,,god(s)
sam,רע,adjv,,,,,evil
sam,ו,conj,,,WQt0,CP,and
sam,נגנ,verb,piel,perf,,VP,play harp
sam,ב,prep,,,,PP,in
sam,יד,subs,,,,,hand
sam,ו,conj,,,AjCl,CP,and
sam,טוב,adjv,,,,AdjP,good
sam,ל,prep,,,,PP,to
sam,ו,conj,,,WayX,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,שׁאול,nmpr,,,,PrNP,Saul
sam,אל,prep,,,,PP,to
sam,עבד,subs,,,,,servant
sam,ראה,verb,qal,impv,ZIm0,VP,see
sam,נא,intj,,,,InjP,yeah
sam,ל,prep,,,,PP,to
sam,אישׁ,subs,,,,NP,man
sam,יטב,verb,hif,ptca,Ptcp,VP,be good
sam,ל,prep,,,InfC,VP,to
sam,נגנ,verb,piel,infc,,,play harp
sam,ו,conj,,,WQt0,CP,and
sam,בוא,verb,hif,perf,,VP,come
sam,אל,prep,,,,PP,to
sam,ו,conj,,,WayX,CP,and
sam,ענה,verb,qal,wayq,,VP,answer
sam,אחד,subs,,,,NP,one
sam,מנ,prep,,,,,from
sam,ה,art,,,,,the
sam,נער,subs,,,,,boy
sam,ו,conj,,,Way0,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,הנה,intj,,,MSyn,InjP,behold
sam,ראה,verb,qal,perf,ZQt0,VP,see
sam,בנ,subs,,,,NP,son
sam,ל,prep,,,,,to
sam,ישׁי,nmpr,,,,,Jesse
sam,בית,subs,,,,,house
sam,ה,art,,,,,the
sam,לחמי,adjv,,,,,-lehemite
sam,ידע,verb,qal,ptca,Ptcp,VP,know
sam,נגנ,verb,piel,infc,InfC,VP,play harp
sam,ו,conj,,,NmCl,CP,and
sam,גבור,subs,,,,NP,vigorous
sam,חיל,subs,,,,,power
sam,ו,conj,,,,,and
sam,אישׁ,subs,,,,,man
sam,מלחמה,subs,,,,,war
sam,ו,conj,,,,,and
sam,בינ,verb,nif,ptca,,,understand
sam,דבר,subs,,,,,word
sam,ו,conj,,,,,and
sam,אישׁ,subs,,,,,man
sam,תאר,subs,,,,,form
sam,ו,conj,,,NmCl,CP,and
sam,יהוה,nmpr,,,,PrNP,YHWH
sam,עמ,prep,,,,PP,with
sam,ו,conj,,,WayX,CP,and
sam,שׁלח,verb,qal,wayq,,VP,send
sam,שׁאול,nmpr,,,,PrNP,Saul
sam,מלאכ,subs,,,,NP,messenger
sam,אל,prep,,,,PP,to
sam,ישׁי,nmpr,,,,,Jesse
sam,ו,conj,,,Way0,CP,and
sam,אמר,verb,qal,wayq,,VP,say
sam,שׁלח,verb,qal,impv,ZIm0,VP,send
sam,אל,prep,,,,PP,to
sam,את,prep,,,,PP,<object marker>
sam,דוד,nmpr,,,,,David
sam,בנ,subs,,,,,son
sam,אשׁר,conj,,,NmCl,CP,<relative>
sam,ב,prep,,,,PP,in
sam,ה,art,,,,,the
sam,צאנ,subs,,,,,cattle
sam,ו,conj,,,WayX,CP,and
sam,לקח,verb,qal,wayq,,VP,take
sam,ישׁי,nmpr,,,,PrNP,Jesse
sam,חמור,subs,,,,NP,he-ass
sam,לחמ,subs,,,,,bread
sam,ו,conj,,,,,and
sam,נאד,subs,,,,,skin-bottle
sam,יינ,subs,,,,,wine
sam,ו,conj,,,,,and
sam,גדי,subs,,,,,goat
sam,עז,subs,,,,,goat
sam,אחד,subs,,,,,one
sam,ו,conj,,,Way0,CP,and
sam,שׁלח,verb,qal,wayq,,VP,send
sam,ב,prep,,,,PP,in
sam,יד,subs,,,,,hand
sam,דוד,nmpr,,,,,David
sam,בנ,subs,,,,,son
sam,אל,prep,,,,PP,to
sam,שׁאול,nmpr,,,,,Saul
sam,ו,conj,,,WayX,CP,and
sam,בוא,verb,qal,wayq,,VP,come
sam,דוד,nmpr,,,,PrNP,David
sam,אל,prep,,,,PP,to
sam,שׁאול,nmpr,,,,,Saul
sam,ו,conj,,,Way0,CP,and
sam,עמד,verb,qal,wayq,,VP,stand
sam,ל,prep,,,,PP,to
sam,פנה,subs,,,,,face
sam,ו,conj,,,Way0,CP,and
sam,אהב,verb,qal,wayq,,VP,love
sam,מאד,subs,,,,AdvP,might
sam,ו,conj,,,WayX,CP,and
sam,היה,verb,qal,wayq,,VP,be
sam,ל,prep,,,,PP,to
sam,נשׂא,verb,qal,ptca,,NP,lift
sam,כלי,subs,,,,,tool
sam,ו,conj,,,WayX,CP,and
sam,שׁלח,verb,qal,wayq,,VP,send
sam,שׁאול,nmpr,,,,PrNP,Saul
sam,אל,prep,,,,PP,to
sam,ישׁי,nmpr,,,,,Jesse
sam,ל,prep,,,InfC,VP,to
sam,אמר,verb,qal,infc,,,say
sam,עמד,verb,qal,impf,ZYqX,VP,stand
sam,נא,intj,,,,InjP,yeah
sam,דוד,nmpr,,,,PrNP,David
sam,ל,prep,,,,PP,to
sam,פנה,subs,,,,,face
sam,כי,conj,,,xQt0,CP,that
sam,מצא,verb,qal,perf,,VP,find
sam,חנ,subs,,,,NP,grace
sam,ב,prep,,,,PP,in
sam,עינ,subs,,,,,eye
sam,ו,conj,,,WQt0,CP,and
sam,היה,verb,qal,perf,,VP,be
sam,ב,prep,,,InfC,VP,in
sam,היה,verb,qal,infc,,,be
sam,רוח,subs,,,,NP,wind
sam,אלהימ,subs,,,,,god(s)
sam,אל,prep,,,,PP,to
sam,שׁאול,nmpr,,,,,Saul
sam,ו,conj,,,WQtX,CP,and
sam,לקח,verb,qal,perf,,VP,take
sam,דוד,nmpr,,,,PrNP,David
sam,את,prep,,,,PP,<object marker>
sam,ה,art,,,,,the
sam,כנור,subs,,,,,cither
sam,ו,conj,,,WQt0,CP,and
sam,נגנ,verb,piel,perf,,VP,play harp
sam,ב,prep,,,,PP,in
sam,יד,subs,,,,,hand
sam,ו,conj,,,WQt0,CP,and
sam,רוח,verb,qal,perf,,VP,be spacious
sam,ל,prep,,,,PP,to
sam,שׁאול,nmpr,,,,,Saul
sam,ו,conj,,,AjCl,CP,and
sam,טוב,adjv,,,,AdjP,good
sam,ל,prep,,,,PP,to
sam,ו,conj,,,WQtX,CP,and
sam,סור,verb,qal,perf,,VP,turn aside
sam,מנ,prep,,,,PP,from
sam,על,prep,,,,,upon
sam,רוח,subs,,,,NP,wind
sam,ה,art,,,,,the
sam,רע,adjv,,,,,evil
sam,ו,conj,,,WayX,CP,and
sam,אספ,verb,qal,wayq,,VP,gather
